"age","workclass","educatoin_num","marital_status","occupation","race","sex","hours_per_week","income"
65,"?",9,"Widowed","?","Black","Female",40,"<=50K"
61,"Private",13,"Divorced","Service","White","Female",12,"<=50K"
67,"Private",10,"Widowed","Sales","White","Female",25,"<=50K"
49,"Private",9,"Married","Blue-Collar","White","Male",25,"<=50K"
63,"?",9,"Married","?","White","Male",40,">50K"
58,"Private",11,"Married","Blue-Collar","White","Male",48,">50K"
61,"Private",4,"Divorced","Blue-Collar","White","Female",40,"<=50K"
36,"Private",9,"Married","Blue-Collar","Black","Male",35,"<=50K"
19,"Private",10,"Single","Service","Asian-Pac-Islander","Male",40,"<=50K"
29,"Self-Employed",10,"Married","Blue-Collar","White","Male",35,"<=50K"
43,"Private",13,"Married","Blue-Collar","White","Male",40,">50K"
60,"Self-Employed",9,"Divorced","Sales","Black","Male",55,"<=50K"
21,"Private",10,"Single","Sales","White","Male",40,"<=50K"
22,"Private",9,"Separated","Sales","White","Female",40,"<=50K"
33,"Private",13,"Married","White-Collar","White","Male",65,">50K"
36,"Private",13,"Single","Sales","Asian-Pac-Islander","Female",50,"<=50K"
37,"Private",13,"Single","Blue-Collar","White","Male",46,"<=50K"
35,"Private",12,"Married","White-Collar","White","Female",40,"<=50K"
17,"Private",6,"Single","Service","White","Male",30,"<=50K"
37,"Private",9,"Married","Blue-Collar","White","Male",60,">50K"
22,"?",9,"Single","?","White","Female",45,"<=50K"
28,"Private",10,"Married","Blue-Collar","White","Male",40,">50K"
42,"Private",10,"Divorced","Blue-Collar","White","Female",40,"<=50K"
57,"Self-Employed",9,"Married","Blue-Collar","White","Male",60,">50K"
26,"Private",10,"Single","Blue-Collar","White","Female",65,"<=50K"
45,"Government",7,"Married","Service","Black","Male",50,"<=50K"
32,"Private",13,"Married","Blue-Collar","White","Male",44,">50K"
63,"Private",10,"Widowed","White-Collar","White","Female",43,"<=50K"
22,"Private",10,"Single","Professional","Asian-Pac-Islander","Female",20,"<=50K"
36,"Private",10,"Married","White-Collar","White","Male",55,">50K"
45,"Government",9,"Married","White-Collar","White","Female",40,"<=50K"
34,"Self-Employed",15,"Married","Professional","White","Male",55,">50K"
27,"Government",13,"Single","Professional","White","Male",60,"<=50K"
20,"?",10,"Single","?","White","Female",20,"<=50K"
47,"Self-Employed",9,"Married","Blue-Collar","White","Male",56,">50K"
46,"Private",4,"Single","Service","White","Male",52,"<=50K"
28,"Private",10,"Single","Blue-Collar","White","Female",40,"<=50K"
45,"Private",9,"Single","Blue-Collar","White","Male",40,"<=50K"
26,"Private",13,"Single","White-Collar","Asian-Pac-Islander","Female",40,"<=50K"
32,"Self-Employed",6,"Married","White-Collar","White","Male",45,"<=50K"
30,"Government",8,"Married","White-Collar","White","Female",40,"<=50K"
59,"Private",6,"Married","Blue-Collar","White","Male",40,"<=50K"
58,"Government",16,"Single","White-Collar","White","Female",43,">50K"
45,"Private",10,"Divorced","Blue-Collar","White","Male",30,"<=50K"
76,"Self-Employed",10,"Widowed","Blue-Collar","White","Male",40,"<=50K"
38,"Private",9,"Divorced","White-Collar","White","Female",40,"<=50K"
32,"Private",14,"Single","Sales","Black","Male",40,"<=50K"
38,"Self-Employed",9,"Divorced","Blue-Collar","White","Male",50,"<=50K"
30,"Private",12,"Single","Professional","Black","Female",36,"<=50K"
53,"Self-Employed",11,"Married","White-Collar","White","Male",40,">50K"
41,"Private",13,"Married","Blue-Collar","White","Male",40,"<=50K"
27,"Government",13,"Single","Professional","White","Male",50,"<=50K"
44,"Government",12,"Married","Blue-Collar","White","Male",30,"<=50K"
35,"Private",14,"Married","White-Collar","Asian-Pac-Islander","Male",50,">50K"
36,"Private",2,"Single","Service","Other","Female",40,"<=50K"
51,"Private",10,"Married","White-Collar","White","Female",10,">50K"
42,"Government",9,"Married","Blue-Collar","White","Male",40,"<=50K"
40,"Self-Employed",13,"Married","Professional","White","Male",50,">50K"
45,"Private",9,"Married","Blue-Collar","White","Male",40,"<=50K"
55,"Private",5,"Divorced","Blue-Collar","White","Female",37,">50K"
36,"Private",4,"Married","Blue-Collar","White","Male",40,"<=50K"
57,"Government",9,"Married","Blue-Collar","Black","Male",40,">50K"
27,"Private",9,"Divorced","Service","White","Female",45,"<=50K"
62,"Private",14,"Single","Blue-Collar","White","Male",40,"<=50K"
29,"Private",13,"Married","Sales","White","Male",55,"<=50K"
38,"Self-Employed",13,"Single","Blue-Collar","Amer-Indian-Eskimo","Male",30,"<=50K"
29,"Private",9,"Married","Blue-Collar","White","Male",50,"<=50K"
18,"?",10,"Single","?","White","Male",30,"<=50K"
19,"?",8,"Single","?","Black","Male",30,"<=50K"
32,"Government",14,"Single","Professional","White","Female",40,"<=50K"
34,"Private",13,"Single","White-Collar","White","Male",40,"<=50K"
25,"Private",12,"Single","Professional","White","Male",55,"<=50K"
34,"Government",14,"Single","Professional","White","Male",35,"<=50K"
37,"Government",10,"Married","White-Collar","White","Male",38,"<=50K"
37,"Private",9,"Married","Blue-Collar","White","Male",45,"<=50K"
18,"Private",9,"Single","Blue-Collar","White","Male",25,"<=50K"
24,"Private",11,"Single","Blue-Collar","White","Male",40,"<=50K"
17,"Private",8,"Single","Service","White","Female",30,"<=50K"
35,"Private",13,"Divorced","Sales","White","Female",40,"<=50K"
31,"Private",11,"Separated","Service","Black","Female",32,"<=50K"
29,"Private",12,"Single","Blue-Collar","White","Male",60,"<=50K"
49,"Self-Employed",9,"Married","Blue-Collar","White","Male",40,"<=50K"
71,"?",13,"Married","?","White","Male",10,">50K"
35,"Government",9,"Married","White-Collar","White","Male",40,"<=50K"
55,"Self-Employed",9,"Married","Blue-Collar","White","Male",50,"<=50K"
37,"Private",3,"Married","Blue-Collar","White","Male",40,"<=50K"
33,"Government",10,"Single","White-Collar","Black","Female",18,"<=50K"
49,"Private",13,"Married","Sales","White","Male",45,">50K"
32,"Private",9,"Married","Blue-Collar","White","Male",45,"<=50K"
63,"?",7,"Separated","?","Black","Male",40,"<=50K"
39,"Private",14,"Single","Professional","White","Male",40,"<=50K"
42,"Government",9,"Married","Blue-Collar","White","Male",40,"<=50K"
30,"Government",14,"Married","Professional","White","Female",50,">50K"
30,"Private",11,"Single","Professional","White","Male",40,"<=50K"
48,"Self-Employed",9,"Married","Blue-Collar","White","Male",40,">50K"
57,"Self-Employed",13,"Married","Sales","White","Male",10,"<=50K"
56,"Private",6,"Divorced","Service","Black","Female",45,"<=50K"
28,"Private",10,"Single","Service","White","Male",40,"<=50K"
43,"Private",13,"Married","Service","White","Male",24,">50K"
46,"Private",9,"Married","Blue-Collar","White","Male",60,"<=50K"
60,"Private",13,"Married","White-Collar","White","Male",45,">50K"
50,"Government",14,"Divorced","Professional","White","Female",65,"<=50K"
37,"Private",15,"Married","Professional","White","Male",50,">50K"
41,"Private",9,"Divorced","Service","Black","Female",40,"<=50K"
38,"Private",10,"Married","White-Collar","White","Female",38,">50K"
23,"Private",10,"Single","Service","White","Female",40,"<=50K"
59,"Private",10,"Married","White-Collar","White","Male",50,">50K"
72,"Private",14,"Single","Professional","White","Male",60,"<=50K"
47,"Government",10,"Divorced","White-Collar","White","Female",33,"<=50K"
29,"Private",11,"Single","Blue-Collar","White","Male",40,"<=50K"
35,"Private",13,"Married","Professional","White","Male",60,"<=50K"
24,"Private",10,"Married","White-Collar","White","Male",15,"<=50K"
22,"Private",9,"Single","Sales","White","Female",40,"<=50K"
24,"Private",9,"Single","White-Collar","White","Male",40,"<=50K"
42,"Private",13,"Married","Professional","White","Male",45,">50K"
55,"Government",13,"Separated","Service","White","Female",72,"<=50K"
40,"Government",14,"Divorced","Professional","White","Female",20,"<=50K"
61,"Private",9,"Divorced","White-Collar","Asian-Pac-Islander","Female",40,"<=50K"
58,"Self-Employed",13,"Single","Blue-Collar","White","Male",72,"<=50K"
39,"Government",9,"Divorced","Professional","White","Male",40,"<=50K"
45,"Self-Employed",10,"Divorced","Professional","White","Female",50,"<=50K"
25,"Private",9,"Single","Blue-Collar","White","Male",45,"<=50K"
69,"?",16,"Married","?","White","Male",50,">50K"
36,"Private",13,"Married","Sales","White","Male",60,"<=50K"
34,"Private",11,"Married","Blue-Collar","White","Male",40,">50K"
45,"Private",13,"Married","Professional","White","Male",45,">50K"
27,"?",8,"Married","?","Black","Male",45,"<=50K"
28,"Private",10,"Separated","Blue-Collar","Black","Male",40,"<=50K"
27,"Private",10,"Single","White-Collar","White","Female",60,"<=50K"
41,"Government",9,"Single","Service","White","Female",40,"<=50K"
18,"Government",9,"Single","Sales","Black","Female",30,"<=50K"
44,"Private",13,"Married","Service","White","Male",40,">50K"
47,"Private",11,"Married","White-Collar","White","Female",45,">50K"
36,"Government",9,"Married","White-Collar","White","Male",40,"<=50K"
66,"Private",1,"Widowed","Service","White","Female",40,"<=50K"
33,"Private",9,"Divorced","White-Collar","White","Female",45,"<=50K"
39,"Government",9,"Divorced","Blue-Collar","White","Male",40,">50K"
30,"Private",9,"Single","Blue-Collar","Black","Male",40,"<=50K"
34,"Self-Employed",9,"Married","Blue-Collar","White","Male",40,">50K"
62,"Self-Employed",14,"Divorced","Professional","White","Female",32,"<=50K"
21,"Private",10,"Single","White-Collar","White","Female",45,"<=50K"
50,"Self-Employed",14,"Married","Professional","White","Male",50,">50K"
30,"Private",13,"Married","White-Collar","White","Male",60,">50K"
43,"Private",9,"Married","White-Collar","White","Male",40,">50K"
19,"Private",10,"Single","Service","White","Female",40,"<=50K"
26,"Government",11,"Single","Blue-Collar","White","Male",50,"<=50K"
50,"Private",4,"Married","Blue-Collar","White","Male",65,"<=50K"
45,"Government",14,"Divorced","White-Collar","White","Male",40,">50K"
46,"Self-Employed",14,"Married","Sales","White","Male",50,">50K"
17,"Private",6,"Single","Service","White","Male",15,"<=50K"
56,"Private",4,"Married","White-Collar","White","Male",40,">50K"
25,"Private",10,"Married","White-Collar","Black","Female",40,">50K"
47,"Private",14,"Separated","Blue-Collar","Asian-Pac-Islander","Female",42,"<=50K"
23,"Private",9,"Married","Sales","White","Male",45,"<=50K"
51,"Self-Employed",9,"Separated","Service","White","Female",20,"<=50K"
19,"Private",10,"Single","Service","White","Female",25,"<=50K"
33,"Self-Employed",9,"Married","Blue-Collar","White","Male",40,"<=50K"
32,"Private",9,"Divorced","Service","White","Female",80,"<=50K"
52,"Private",9,"Divorced","Blue-Collar","White","Male",40,"<=50K"
36,"Private",10,"Separated","Service","Black","Female",40,"<=50K"
34,"Private",9,"Divorced","Blue-Collar","White","Male",40,"<=50K"
26,"?",9,"Single","?","White","Female",40,"<=50K"
26,"Self-Employed",8,"Married","Sales","Other","Male",98,"<=50K"
35,"Government",10,"Married","Blue-Collar","White","Male",40,"<=50K"
58,"Government",13,"Married","White-Collar","White","Male",40,">50K"
32,"Private",7,"Divorced","Blue-Collar","White","Male",50,"<=50K"
23,"Private",10,"Single","Service","White","Female",40,"<=50K"
28,"Self-Employed",10,"Single","Blue-Collar","Black","Male",40,"<=50K"
20,"Private",6,"Single","Service","White","Male",35,"<=50K"
17,"Private",6,"Single","Service","White","Male",20,"<=50K"
56,"Private",9,"Married","Blue-Collar","White","Male",45,">50K"
26,"Private",9,"Divorced","White-Collar","White","Female",40,"<=50K"
43,"Government",13,"Divorced","Professional","White","Female",36,"<=50K"
45,"Self-Employed",10,"Single","Professional","White","Male",35,"<=50K"
34,"Private",10,"Married","White-Collar","White","Female",50,">50K"
54,"Private",2,"Married","Service","White","Male",35,"<=50K"
51,"Government",9,"Widowed","Service","White","Female",40,"<=50K"
58,"Self-Employed",10,"Married","Blue-Collar","White","Male",60,"<=50K"
49,"Private",12,"Separated","White-Collar","White","Female",40,"<=50K"
21,"Private",11,"Single","White-Collar","White","Female",40,"<=50K"
44,"Private",10,"Single","Service","White","Female",40,"<=50K"
26,"Private",13,"Single","White-Collar","White","Female",50,"<=50K"
39,"Private",13,"Married","Professional","White","Male",40,"<=50K"
19,"?",9,"Single","?","White","Male",40,"<=50K"
37,"Private",10,"Married","Blue-Collar","White","Male",40,"<=50K"
49,"Private",9,"Divorced","White-Collar","White","Male",32,"<=50K"
45,"Private",9,"Separated","Blue-Collar","Black","Female",40,"<=50K"
60,"Government",9,"Single","White-Collar","Black","Female",40,"<=50K"
28,"Government",13,"Single","White-Collar","Black","Male",40,"<=50K"
23,"Private",10,"Married","Blue-Collar","Amer-Indian-Eskimo","Male",30,"<=50K"
44,"Private",13,"Single","Professional","White","Female",45,"<=50K"
19,"Government",10,"Single","Blue-Collar","White","Male",12,"<=50K"
37,"Private",9,"Married","White-Collar","White","Male",40,">50K"
41,"Self-Employed",9,"Married","Blue-Collar","White","Male",38,"<=50K"
56,"Government",13,"Married","White-Collar","White","Male",40,">50K"
44,"Private",12,"Married","White-Collar","White","Male",54,">50K"
30,"Private",13,"Married","Blue-Collar","Asian-Pac-Islander","Male",36,">50K"
23,"Private",13,"Single","Sales","White","Female",40,"<=50K"
44,"Private",9,"Married","White-Collar","White","Female",40,">50K"
38,"Private",9,"Married","White-Collar","White","Male",70,">50K"
32,"Private",10,"Married","Sales","White","Male",50,">50K"
57,"Self-Employed",14,"Single","Blue-Collar","White","Male",20,"<=50K"
35,"Private",15,"Married","Professional","White","Male",50,">50K"
48,"Self-Employed",13,"Married","White-Collar","White","Male",50,">50K"
32,"Government",10,"Married","Service","White","Male",99,"<=50K"
76,"Government",14,"Widowed","Professional","White","Female",15,"<=50K"
57,"Government",9,"Divorced","Blue-Collar","Black","Female",30,"<=50K"
58,"?",10,"Single","?","White","Female",40,"<=50K"
51,"Private",14,"Married","White-Collar","White","Male",50,">50K"
50,"Private",6,"Married","Service","Black","Male",40,"<=50K"
38,"Private",9,"Married","Service","White","Female",25,"<=50K"
53,"Private",9,"Married","Blue-Collar","White","Male",40,"<=50K"
59,"Self-Employed",4,"Married","Blue-Collar","White","Male",20,"<=50K"
23,"Private",9,"Single","Blue-Collar","White","Male",40,"<=50K"
44,"Private",11,"Divorced","White-Collar","White","Male",40,">50K"
23,"Private",13,"Single","Sales","White","Female",40,"<=50K"
23,"Private",12,"Single","Sales","White","Male",20,"<=50K"
44,"Private",13,"Married","White-Collar","White","Male",40,">50K"
30,"Private",9,"Married","Service","White","Male",40,"<=50K"
28,"Private",9,"Married","Sales","White","Male",40,"<=50K"
46,"Private",10,"Divorced","White-Collar","White","Female",40,"<=50K"
34,"Government",1,"Single","White-Collar","Black","Female",25,"<=50K"
38,"Private",13,"Separated","White-Collar","White","Male",45,">50K"
26,"Private",10,"Single","Sales","Black","Female",37,"<=50K"
39,"Private",9,"Married","Blue-Collar","White","Male",40,"<=50K"
28,"Private",10,"Single","Sales","Black","Male",40,"<=50K"
33,"Government",14,"Married","Professional","Asian-Pac-Islander","Male",19,"<=50K"
43,"Private",14,"Divorced","Professional","White","Female",40,">50K"
30,"Private",13,"Divorced","White-Collar","Asian-Pac-Islander","Female",40,"<=50K"
59,"Government",14,"Married","White-Collar","White","Male",50,">50K"
26,"Private",9,"Married","Blue-Collar","White","Male",45,"<=50K"
28,"Private",10,"Single","Service","Black","Male",24,"<=50K"
48,"Self-Employed",10,"Single","Service","White","Male",40,"<=50K"
49,"Private",13,"Widowed","Professional","White","Female",35,"<=50K"
41,"Self-Employed",9,"Married","Blue-Collar","White","Male",40,"<=50K"
20,"Private",10,"Single","White-Collar","White","Female",30,"<=50K"
49,"Private",9,"Married","Service","White","Male",40,">50K"
37,"Government",13,"Single","Professional","White","Male",40,"<=50K"
18,"Private",8,"Single","Sales","White","Female",8,"<=50K"
61,"Private",9,"Married","Service","White","Male",40,">50K"
26,"Private",9,"Married","Blue-Collar","White","Male",48,"<=50K"
66,"Private",13,"Widowed","Service","White","Male",12,"<=50K"
68,"Private",14,"Single","Professional","White","Female",40,"<=50K"
27,"Government",9,"Married","Service","White","Female",40,"<=50K"
66,"Self-Employed",10,"Married","Blue-Collar","White","Male",7,"<=50K"
28,"Private",6,"Single","Service","White","Female",15,"<=50K"
26,"Private",13,"Single","Professional","White","Female",40,"<=50K"
25,"?",9,"Single","?","Black","Female",40,"<=50K"
46,"Private",10,"Married","Blue-Collar","White","Male",48,"<=50K"
62,"?",13,"Married","?","White","Male",40,"<=50K"
35,"Private",9,"Single","Blue-Collar","White","Male",40,"<=50K"
